nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.6647205512562568, 0.5437411275499084)","(0.6801305350723814, 0.5498285328313754)","(0.6836728328591475, 0.5522418858565941)","(0.686862364654498, 0.5547696478439113)","(0.6715355015301219, 0.5484542139482398)","(0.6692473403501635, 0.5496656047158598)","(0.6666288141048329, 0.5507709791054549)","(0.6886812494351329, 0.5727293806754082)","(0.6615543152902523, 0.5595637504315333)","(0.6619261330935797, 0.5517260979661309)","(0.6522487658998641, 0.5515063907994546)","(0.6931519515308759, 0.6015849449695698)","(0.5789083135433698, 0.6036808073937489)","(0.6670810524678189, 0.6563046791336766)","(0.4926532613925455, 0.6740662815409677)","(0.5932746710199311, 0.7115659248300936)","(0.4313382683517225, 0.6539920536510331)"
"(0.6647715907552596, 0.5431777565351467)","(0.680126988526548, 0.5495167006423713)","(0.6836556771418446, 0.5519958984601759)","(0.6868194480598127, 0.5545843185244752)","(0.6715411057561165, 0.5481556762348534)","(0.6692290129639344, 0.5494238789820738)","(0.6665845774548329, 0.5506081482469353)","(0.6882247292634227, 0.5729259909727646)","(0.6614533625282621, 0.5606329092334769)","(0.661832631051125, 0.5513720880577349)","(0.6520810046673946, 0.5510990108365512)","(0.6927514104020638, 0.6020749407214732)","(0.5783095122217311, 0.6042828376476594)","(0.6633893520959899, 0.6594516575197532)","(0.490917265970947, 0.6797975014139737)","(0.5919544468948625, 0.7173509065643628)","(0.43015735292490354, 0.6549211401483688)"
"(0.664831270565799, 0.5428241830327861)","(0.6801352663473664, 0.5493636499473833)","(0.6836430046941866, 0.5518569014011296)","(0.6867700817979592, 0.5544465792762662)","(0.6715855417829586, 0.5480826927787508)","(0.6692633891439119, 0.5494243979176175)","(0.6666099826494867, 0.5507212806414903)","(0.6878091599835675, 0.57309547712753)","(0.6614152084697391, 0.5620119234065089)","(0.661695215668713, 0.5511629400831293)","(0.6519362280418837, 0.5509735594540499)","(0.6923537978203439, 0.6022052853813273)","(0.5778762202162855, 0.6052191424203098)","(0.6599277828956831, 0.6611501007646963)","(0.48985211096165726, 0.6795851292310076)","(0.591175319153669, 0.7211653198395591)","(0.4300297781442993, 0.6561092948302258)"
"(0.6647106905083571, 0.5427375908220299)","(0.6800057210010819, 0.5492375819555263)","(0.6834836153439445, 0.5516753475982838)","(0.6865703628891291, 0.554205136560339)","(0.6715435749723098, 0.5481234460999649)","(0.6692367621235095, 0.5495417108346822)","(0.6666016746789996, 0.5509653098377605)","(0.6873711198915705, 0.5730549986267992)","(0.6614057259126157, 0.5634286134115201)","(0.6613923992032508, 0.5511229673187783)","(0.6516795850300303, 0.5511338706616766)","(0.692121790005612, 0.6021100489687543)","(0.5775592528578852, 0.606315504976643)","(0.6568490140365846, 0.6617763791328836)","(0.48859447546494417, 0.6794256278962816)","(0.5912749231000615, 0.7243279848065425)","(0.4293984916660345, 0.6571599650772038)"
"(0.6644706746915018, 0.5427157566263971)","(0.6798010945042267, 0.5491691326205836)","(0.6832591998271468, 0.5515587550776834)","(0.6863244689983659, 0.5540383212216262)","(0.6714395498618115, 0.5481838979921152)","(0.6691583815988141, 0.5496672037598148)","(0.6665405882544186, 0.5512107753809249)","(0.6869600540274521, 0.5731244058042152)","(0.6613592222020357, 0.5645551971900169)","(0.6610194243195465, 0.5511293726645439)","(0.6513175514194529, 0.551324401285266)","(0.6918982372973086, 0.6021269501506045)","(0.5774246080494161, 0.6074068508781766)","(0.6551280571864215, 0.662108613060906)","(0.48700878989724394, 0.6797557562103376)","(0.5918714770903967, 0.7268524635366087)","(0.4278196907821522, 0.6591488728712225)"
"(0.6637411876158295, 0.5428154510217957)","(0.6792560325358035, 0.5491615625528201)","(0.68275723938064, 0.5515218786982123)","(0.6858618074641654, 0.5539691917824034)","(0.6708296711072514, 0.5482774764507813)","(0.6685311559474845, 0.5498233677901878)","(0.6658752403614974, 0.5514845154780064)","(0.68653419259545, 0.5732034403127402)","(0.6608611789894563, 0.5655096977740747)","(0.6603785660161297, 0.5512934660578119)","(0.6505041860200322, 0.5516919895207699)","(0.6918728646142792, 0.6021061561880147)","(0.5773689757971787, 0.6083578079730494)","(0.6544816998335046, 0.6618466166071695)","(0.48505915781279096, 0.680461988304602)","(0.5926439532866857, 0.7288009207565483)","(0.4239782424934547, 0.6613864512432441)"
"(0.6626495047882734, 0.5431293208838077)","(0.6784548346812924, 0.5492610695200933)","(0.6820472174591132, 0.5516083127968807)","(0.6852427529288354, 0.5540418715188009)","(0.6698234999652246, 0.5484237544464354)","(0.6674641234613535, 0.5500137647548767)","(0.6647152904863972, 0.5517688029573804)","(0.6861761283207621, 0.5732561609683905)","(0.6599426711355904, 0.5663536737015209)","(0.6595491983673804, 0.5517008374065242)","(0.6493694387671567, 0.5522694054183438)","(0.6920770608183957, 0.6019966153553884)","(0.5773293246756079, 0.6090963145236048)","(0.6557252212559996, 0.6612850915301944)","(0.48316368280035177, 0.6816371262490347)","(0.5940780775808244, 0.7310041487911658)","(0.4183776923965472, 0.6642225031808275)"
"(0.6613044799902514, 0.5434933670195122)","(0.6774839982564091, 0.5493290591073214)","(0.6812075941990599, 0.551677095445443)","(0.6845301143772966, 0.5541179191260361)","(0.6685339762614337, 0.5485309056746666)","(0.666086711111048, 0.5501628381944771)","(0.6632150000347694, 0.5519953907786561)","(0.6858391068476357, 0.5732327210597515)","(0.6587310237484393, 0.566942249700463)","(0.6585846344629938, 0.5522039625750289)","(0.6480131320186442, 0.5529378722041927)","(0.6924830958559811, 0.6018173002696551)","(0.577364799442826, 0.6095487496236001)","(0.6579174238207193, 0.6606419639431804)","(0.4815031959738219, 0.6826900083979819)","(0.5955605526348384, 0.7333029236271125)","(0.4122224192380358, 0.6670536710110035)"
"(0.6599775235969717, 0.5439206846666237)","(0.6764720335151224, 0.5493897085701125)","(0.6803317311760444, 0.5517319668700934)","(0.6837915101529294, 0.5541748822707964)","(0.6672022367690841, 0.5486371483836152)","(0.6646757257846144, 0.5503043132228463)","(0.6616920824651132, 0.5521820429321782)","(0.685555707741452, 0.5731314629107934)","(0.6574711809347296, 0.5672084780839786)","(0.6577080943923466, 0.5527659036340703)","(0.6467637839295106, 0.5536457015362108)","(0.6930210404184884, 0.6015438937640704)","(0.5773766753556857, 0.6096072099703467)","(0.6603524554303768, 0.6602609385421518)","(0.4802491346022476, 0.683370425845639)","(0.5973006114537356, 0.7353528318427398)","(0.4064472002305082, 0.6694115771280316)"
"(0.6589193790109023, 0.5443931042731237)","(0.675597213920737, 0.5494958573565907)","(0.6795606579813939, 0.5518215240298463)","(0.6831338566777881, 0.554253459532501)","(0.6660862032905895, 0.5487866033485176)","(0.6634979931624634, 0.5504672931624471)","(0.6604302774220372, 0.552362038955823)","(0.6853292631658378, 0.573015166746154)","(0.6563916186908478, 0.5673591458436227)","(0.6570700530683535, 0.5533363784387685)","(0.6458636066574608, 0.5543313928139527)","(0.6935833079831598, 0.6012159253889598)","(0.5773042389007172, 0.6096052234267313)","(0.6625556369205747, 0.6599836145247627)","(0.47943902029579993, 0.6835839424655724)","(0.5991716944810128, 0.7368813077886638)","(0.40179285650208924, 0.671253578368324)"
"(0.6582867108580686, 0.5449223197423506)","(0.6749741057138079, 0.5496881181821412)","(0.6790066585118413, 0.5519902493570247)","(0.6826628629977901, 0.5543990029599573)","(0.6653115299198191, 0.5489817117199765)","(0.6626823466696675, 0.5506501974481537)","(0.6595640228344858, 0.5525294408931611)","(0.6852142068889606, 0.5728800173128137)","(0.6556201208999399, 0.5673703027494038)","(0.6567761806341332, 0.5539065817575088)","(0.6454330206195249, 0.5549229376521712)","(0.6941433825415069, 0.6008501518300654)","(0.5771412196415022, 0.6095564591856839)","(0.6644048526848405, 0.6598671796994346)","(0.47922037059054895, 0.6836500199802564)","(0.6011482703657985, 0.7376221894940034)","(0.3989194206424535, 0.6726291579800067)"
"(0.6580943094266891, 0.5454693713110378)","(0.6746628922182378, 0.5499794773566429)","(0.6787184840871474, 0.5522535979608846)","(0.6824120303967631, 0.5546291075942134)","(0.6649711434935648, 0.5492443753567064)","(0.6623367711658537, 0.5508805848223913)","(0.6592160452218059, 0.5527182602104341)","(0.6852062077789054, 0.5727701434444449)","(0.6553000534053185, 0.5673234750340881)","(0.6567983760700373, 0.5544108674798547)","(0.6454427966148994, 0.555385524159546)","(0.694622718787695, 0.6005105038622889)","(0.5768943316452999, 0.6094013170484631)","(0.6657952398131235, 0.6598663728831824)","(0.4795058744770674, 0.683554967105529)","(0.603125519130059, 0.7378451483788762)","(0.39824104559171536, 0.6730165502408183)"
"(0.658477801543017, 0.5460338702290776)","(0.6748001939489028, 0.5504049701846296)","(0.6788437624911343, 0.5526473417982367)","(0.6825367542969334, 0.5549850693115833)","(0.6651719727994139, 0.5496248790434202)","(0.6625750477497407, 0.5512251064771828)","(0.6595176284685571, 0.5530197281381757)","(0.6854471278079476, 0.5729361159818168)","(0.6555938658180784, 0.5675688263697514)","(0.6572360497810359, 0.5548469139423693)","(0.6459887722433322, 0.555764770869054)","(0.6950233712062984, 0.6004822088844028)","(0.5769436462220068, 0.610020540949905)","(0.6665737024554019, 0.6599767459578184)","(0.4801017957411734, 0.6914076795389061)","(0.6048019914638203, 0.7375936338673676)","(0.40075236440816486, 0.6863496831524916)"
"(0.6590091948742647, 0.5464924054268091)","(0.6750367895150811, 0.5508400836746743)","(0.6789945298697302, 0.5530523304894822)","(0.6826017774068407, 0.5553584887986984)","(0.6655673156807209, 0.5499984784559782)","(0.6630268177508212, 0.5515574291869488)","(0.6600620126946559, 0.5532998366233641)","(0.6855011499011447, 0.5732326353346564)","(0.6561826830143709, 0.5678321663594202)","(0.6577072322785451, 0.5551426160585642)","(0.6466824790258798, 0.5559375513961555)","(0.6953886522279767, 0.6006153312040666)","(0.5763078219407101, 0.6099249287085113)","(0.6673029174893622, 0.660108727313979)","(0.4800255038104701, 0.6901268910416927)","(0.6060174422942133, 0.7373566291271128)","(0.3991639231329484, 0.6870654569917085)"
"(0.6593755983806171, 0.5467092749122151)","(0.6751009944157738, 0.5511755387544088)","(0.6789493378781508, 0.5533538476014761)","(0.682463053778892, 0.5556197310938992)","(0.6658937950512205, 0.5502938150248061)","(0.6634367408452349, 0.5518247374009987)","(0.6605882768308659, 0.5535280689215061)","(0.6853333636597334, 0.5735922412716715)","(0.6566706102489049, 0.5680901131707762)","(0.6578976541132374, 0.5552271166881493)","(0.6471266606193058, 0.5558852972962096)","(0.6951967069319094, 0.6009938443179466)","(0.575079300186852, 0.60978828735285)","(0.6683959881742532, 0.6599107518062739)","(0.4780443213480624, 0.6835222787512503)","(0.6069325051663375, 0.7368658715750525)","(0.39705728122960243, 0.673099629042589)"
"(0.6597388948038201, 0.5467574033703849)","(0.6750976680875673, 0.5513637948147356)","(0.6787974559343792, 0.5535378922949316)","(0.6821923700523835, 0.5557986735463988)","(0.6662553505741925, 0.5504434385221889)","(0.6638997905737885, 0.5519617775103441)","(0.66117687200333, 0.5536422020905514)","(0.6849972383403571, 0.5741046886621946)","(0.6571262559412813, 0.5682669661261831)","(0.6579443806812771, 0.5552006718162068)","(0.6475246281890616, 0.5557320287455502)","(0.6943544942738029, 0.6017242588085463)","(0.5731381386310083, 0.6087223162184242)","(0.6677629587811482, 0.6597779366797792)","(0.4760989992073932, 0.6663640770878839)","(0.6074843234393438, 0.7366158874718475)","(0.39635221156484957, 0.6424609465754685)"
"(0.6602408691441832, 0.5466517385069318)","(0.6751993839001613, 0.5515125769001632)","(0.67868076351695, 0.5537179568152896)","(0.6819012526309867, 0.5560213947073852)","(0.6668935673775944, 0.5505350119584101)","(0.6646759940749852, 0.5520475246967426)","(0.6621032318313097, 0.5537167291541212)","(0.6845142136920597, 0.5748701634662703)","(0.6577795150674599, 0.5685604628705212)","(0.6578849824992107, 0.5550603922152586)","(0.6479904496030666, 0.5554669360458724)","(0.6927706104614255, 0.6025562617050753)","(0.5712351127937969, 0.6074024041493746)","(0.6661475175744185, 0.6593309547795575)","(0.4766891963415223, 0.64197122453254)","(0.60780552884082, 0.7361943402212554)","(0.39872032959700265, 0.5999088131047642)"
"(0.660881797611576, 0.5464883486985617)","(0.6754709818424337, 0.55172600987908)","(0.6786972385742185, 0.5540016765916832)","(0.6816982693605504, 0.5563912088776536)","(0.6677907392695248, 0.5506231436084768)","(0.6657421829261438, 0.5521184486664826)","(0.663341747019398, 0.5537786789429505)","(0.6840172503100146, 0.5758818317126573)","(0.6587321087197004, 0.5690002685938138)","(0.6578860294013048, 0.5549033478701321)","(0.6486052981901294, 0.5551326538855114)","(0.690740660492914, 0.6036566126318814)","(0.5702359806963349, 0.6051964876535068)","(0.6633036372822774, 0.6592543554472772)","(0.4797374256702025, 0.6106148816488852)","(0.6077759254784586, 0.7361555312063326)","(0.4052450912537839, 0.5471796585824396)"
"(0.6618618749794163, 0.5463577967423672)","(0.6759929173476227, 0.5520481319972141)","(0.6789438916253058, 0.5544218543248312)","(0.6816955417186245, 0.5569225232917958)","(0.6689751187126689, 0.550752499581496)","(0.6671030914588978, 0.5522102149494335)","(0.6648772297761394, 0.5538360858574903)","(0.6836202521146331, 0.5770057856619787)","(0.6599124051752082, 0.5693845971203084)","(0.6583020895511134, 0.5547795770885239)","(0.6496704279126001, 0.5547888258120409)","(0.6885693447017462, 0.6047188167249697)","(0.5703473230064067, 0.601823419679852)","(0.6601660939363347, 0.6594651227508683)","(0.48562861926905865, 0.5761242300480408)","(0.6076018043331346, 0.7364478193240859)","(0.4167342298514369, 0.48969114736799413)"
"(0.6631079056324117, 0.5463181759094037)","(0.6767524029269377, 0.5524998346130898)","(0.6794156111203722, 0.5549866551563746)","(0.6818982671190823, 0.5576078095636179)","(0.6704260115023274, 0.5509673255584746)","(0.6687325564297777, 0.5523758593139128)","(0.6666814070759413, 0.5539580454359533)","(0.6833874260906865, 0.5782003092876971)","(0.661369484760268, 0.5698291550983094)","(0.6590033027675617, 0.5547604534453735)","(0.6510400088516997, 0.5545182985303575)","(0.6864003711369224, 0.6063773961333975)","(0.5713177192739131, 0.5983633758860603)","(0.6562764816906639, 0.660826690408179)","(0.4940642715195131, 0.5425809883015429)","(0.6072752415994955, 0.737041218436405)","(0.4324320574879378, 0.4335639326027788)"
"(0.664565051630106, 0.5464015707269427)","(0.6776845992861942, 0.5530423273295523)","(0.6801006892622226, 0.5556442737579357)","(0.6823424389868086, 0.5583741578744575)","(0.671932604485182, 0.5512146898360808)","(0.6703733533690318, 0.5525385635993987)","(0.6684497812966936, 0.5540357423829043)","(0.6834083331492691, 0.5792649025683648)","(0.6628343347625035, 0.5700580201226805)","(0.6601438921092566, 0.5548625598142765)","(0.6527135754242935, 0.5543256418688326)","(0.6848135094542618, 0.6083236646541084)","(0.5730876444658767, 0.5940177957494788)","(0.6525266345564317, 0.6627953434601822)","(0.5045699804396073, 0.511143900645086)","(0.606937144047176, 0.7378048549443151)","(0.4516541051281091, 0.3846286656139622)"
"(0.6659776036278087, 0.5466358123959373)","(0.6786574412892763, 0.5536429416605376)","(0.6808989892750645, 0.5563476523319336)","(0.682953253909426, 0.5591636879460806)","(0.6732979219554479, 0.5515046576797835)","(0.6718319504411085, 0.552723405661284)","(0.6699984971182067, 0.5541088510226548)","(0.6836890000285539, 0.5801841534656812)","(0.6642327814391179, 0.5701283994532422)","(0.6614786714384898, 0.555098996851551)","(0.6544171141022028, 0.5542664812717139)","(0.6840167630524638, 0.6104650985110903)","(0.5757784348823543, 0.5897411270575103)","(0.6490701206358453, 0.6654617684982331)","(0.5173070997624976, 0.48738656608097025)","(0.6066142545713424, 0.7387732242370835)","(0.4739996760319451, 0.3507725665202515)"
"(0.6672461599736795, 0.5470382233599694)","(0.6795525042327148, 0.5542508191439945)","(0.6817098465554934, 0.557033597589374)","(0.6836493707203379, 0.5599071964239475)","(0.674346659566974, 0.5518246457015452)","(0.6729202731783865, 0.5529297015050085)","(0.6711230712892862, 0.5541925637316327)","(0.6841860627516736, 0.5809627335110479)","(0.6653456178022723, 0.570108015637299)","(0.6629708941444109, 0.5554840989879807)","(0.6560921920485167, 0.5544137514276672)","(0.6841593613991386, 0.6126560324277646)","(0.5790920406232637, 0.5863149348116712)","(0.6465871763396109, 0.668116836281091)","(0.5303207775512786, 0.4777549013391251)","(0.6062750926106695, 0.7399940606041682)","(0.49748914232065183, 0.33956605967108255)"
"(0.6681254742306721, 0.5473689050663335)","(0.6801310220520549, 0.5547129345106924)","(0.6822569846829071, 0.5575529946869637)","(0.684121429920198, 0.5604603783789781)","(0.6749053140342389, 0.5520450835461396)","(0.6734689532460048, 0.5530465381406693)","(0.6716592873170952, 0.5541909589911964)","(0.6845695623706841, 0.5814279680485505)","(0.666051125192977, 0.5699269674318943)","(0.6642430988780839, 0.5558172904805994)","(0.6574388204754663, 0.5544805089076927)","(0.6850664151576309, 0.6147234111954851)","(0.5818093923422019, 0.5828896673409267)","(0.6458707436537146, 0.6708626227501125)","(0.5420887654338973, 0.46574171571742784)","(0.6060232258898963, 0.7413950505512316)","(0.5162845531821539, 0.326321728926995)"
"(0.6686424383750342, 0.5475188606268888)","(0.6803803423067921, 0.5549398770421269)","(0.6825294793346838, 0.557804541293281)","(0.6843938324557055, 0.5607091266236395)","(0.6750863259766777, 0.5521222212653627)","(0.6736399413266674, 0.5530498566883161)","(0.6718217758309883, 0.5541018028081448)","(0.6848913293618437, 0.5816051419520446)","(0.6663597027460748, 0.5696463176420531)","(0.6651554260498452, 0.5559754452227447)","(0.6583619059382633, 0.5543940366009188)","(0.6860190170072468, 0.616525120112725)","(0.5837618679433448, 0.5806498360800589)","(0.6461726759141433, 0.673300442162095)","(0.551960057450898, 0.45956727980455975)","(0.6058880785406344, 0.742650762026684)","(0.5360192407817007, 0.3173293228193881)"
"(0.6691191157538866, 0.5474759712641624)","(0.6805673404173431, 0.5549666892676376)","(0.682723812706822, 0.5578671083861587)","(0.684589517422213, 0.5607925639563798)","(0.675255258739135, 0.5520559511818264)","(0.673823801648646, 0.5529398609708251)","(0.6720273102913717, 0.5539287945607337)","(0.6851530593314108, 0.5817720487123337)","(0.6666530561058129, 0.5693568837392593)","(0.6658900677463129, 0.5559218819046922)","(0.659194501685653, 0.5541222620677293)","(0.6868139773537799, 0.6180960324816506)","(0.5849898024038848, 0.5787900427838318)","(0.6458494921664272, 0.6753430747207798)","(0.562228038733379, 0.4532253010011785)","(0.6056570870615121, 0.7437693326623306)","(0.5571431145940362, 0.3118413655491149)"
"(0.6693924903036012, 0.54721451889385)","(0.6806464449509055, 0.5547718552998463)","(0.6827833892860071, 0.5577054601727123)","(0.6846358323152819, 0.5606629863763479)","(0.6753982072109956, 0.5518151431372683)","(0.6739979982376113, 0.5526774442279268)","(0.6722419403649724, 0.5536301991878423)","(0.6852716183884731, 0.5819042109665071)","(0.6669535943956101, 0.5692729866588044)","(0.6662510568167516, 0.5556667815277361)","(0.6597250120623143, 0.5536742837001127)","(0.6873717927710452, 0.6190362012747576)","(0.5861568901088701, 0.5780843343490222)","(0.6455966103604915, 0.6764443916874346)","(0.572855020458605, 0.45023342605793215)","(0.6054658597999533, 0.7444498739042498)","(0.5785861578021029, 0.3117033632207312)"
"(0.6694733305966674, 0.546879610954188)","(0.6805946899182883, 0.5544661491900902)","(0.6826948573539322, 0.5574338051266894)","(0.684520234733752, 0.5604314940236955)","(0.6754883858429539, 0.5514671642741413)","(0.6741419044130068, 0.5523190990194586)","(0.6724481585420388, 0.5532603865458983)","(0.685294305527962, 0.5820477353387236)","(0.6672554742761996, 0.569339618955182)","(0.666328697632522, 0.5553280768138835)","(0.6600289096087578, 0.5531539389025649)","(0.687623011482347, 0.6196649395502544)","(0.5876744139444591, 0.5776362264906623)","(0.6454538737699438, 0.6777236735348393)","(0.5823403116150626, 0.4485763085610948)","(0.6053174214485377, 0.745088150729112)","(0.6003079442155401, 0.31291112456566317)"
"(0.6694558103045676, 0.5464362464584682)","(0.6804003086123448, 0.5540163164094346)","(0.6824553187910508, 0.5570201798752483)","(0.6842478260849476, 0.5600675297228063)","(0.6754665151064783, 0.5509774823844583)","(0.6741727818420176, 0.5518137825118924)","(0.6725393397546885, 0.5527273777759448)","(0.6852240338747888, 0.5821277499198926)","(0.667460068678246, 0.5693817844479803)","(0.6662809015154019, 0.5549000158454445)","(0.6602192396050581, 0.5525827359208428)","(0.687525872306114, 0.6200021420603323)","(0.5893858540586114, 0.5773840411837575)","(0.6456308624683296, 0.6791354658164637)","(0.5914288402159465, 0.44931583769949535)","(0.6052503997073597, 0.7458218162432155)","(0.6210888157357716, 0.3186423607639506)"
"(0.6693730604398516, 0.5460367730725352)","(0.680144141326141, 0.5535389872697696)","(0.682132464605613, 0.5565757406897213)","(0.6838743754755937, 0.5596716403961193)","(0.6754487002646188, 0.5504667972907054)","(0.6742171653500819, 0.5513040082993774)","(0.6726508915841176, 0.5522087870777915)","(0.685097001788223, 0.5822626325911866)","(0.6677130630244201, 0.5697328608074956)","(0.6660722860923194, 0.5546077057753978)","(0.6603284551825015, 0.5521290635729181)","(0.6871964845346141, 0.6208058041292484)","(0.5908747195919646, 0.5777988984034624)","(0.6457556072092848, 0.6810997745373881)","(0.6012380710848575, 0.45042055101939393)","(0.6052872791434792, 0.7466199845422969)","(0.6401115615606878, 0.3290340636437874)"
"(0.6693190501564324, 0.5456468642174792)","(0.6798873076905751, 0.5530542467301831)","(0.6818125277132436, 0.556116465088372)","(0.6835047221961847, 0.5592487947646289)","(0.6754231575207847, 0.5499356341806615)","(0.6742351132950875, 0.5507663764875819)","(0.6727100067483254, 0.5516471407074485)","(0.6849759769884316, 0.5823540106797842)","(0.6679791514967997, 0.5701272375100155)","(0.6659153648467622, 0.5543534661228574)","(0.6604025690427764, 0.5517386717674071)","(0.6869928344980001, 0.6214296478769453)","(0.5923478146255168, 0.5776573836386633)","(0.646297471367675, 0.6825410084568829)","(0.6117266751391639, 0.4510000857995672)","(0.6054906174019512, 0.74732593097887)","(0.6613137348270653, 0.33754866196836975)"
"(0.669108146554108, 0.545410836771097)","(0.679521302937907, 0.5526304866050519)","(0.6814107565613075, 0.5557072715603678)","(0.6830824480190159, 0.5588646799256486)","(0.6751901005809416, 0.5494327008863162)","(0.673990648943229, 0.5501898367366046)","(0.6724452394427689, 0.5509538180900354)","(0.684838831285776, 0.582455869043347)","(0.6678644550708082, 0.5697693488536749)","(0.6655798803120518, 0.554336024747863)","(0.6601131238859587, 0.5514971449936477)","(0.6868542285510169, 0.6221195403790432)","(0.5937927515356703, 0.5775960218378449)","(0.646604254251317, 0.6840576876849298)","(0.6186435117032436, 0.4580660258834466)","(0.6057656726914977, 0.7479044740850291)","(0.6797869791795617, 0.35429516663918204)"
"(0.6687311851061322, 0.5454464075448642)","(0.6790483245204949, 0.5523210324885418)","(0.6809414087475611, 0.5554036352184281)","(0.682628299806503, 0.5585757456459377)","(0.6747183399600597, 0.5490189712920123)","(0.6734597637103168, 0.5496365643325675)","(0.6718379637022411, 0.5501838526525709)","(0.6846658649978119, 0.5825722348162079)","(0.6674000645850937, 0.5686233391017081)","(0.6651159581882429, 0.554689026795902)","(0.6595455188573394, 0.551509826333374)","(0.6867521590008339, 0.622984294013267)","(0.5948326390384251, 0.5779751211335344)","(0.6466769039769842, 0.6852487500730942)","(0.6184121330023381, 0.473322171083976)","(0.6060001759818119, 0.7484818270434327)","(0.6901048658055318, 0.3791708443270427)"
"(0.6682913292260173, 0.5457756567946137)","(0.6785888805256037, 0.552215204650151)","(0.680527840183055, 0.5553137086210285)","(0.6822703426534493, 0.5584987054615878)","(0.6741508166273171, 0.5487060339856549)","(0.672815940318965, 0.5491091529806189)","(0.6711070147149782, 0.5493341293924072)","(0.6846211979161346, 0.5826729672216325)","(0.6668666763739166, 0.5669484109311683)","(0.6646216836842638, 0.555415948926709)","(0.6588030966011809, 0.5517020289436655)","(0.6867071694427451, 0.623942385047745)","(0.5943937626751999, 0.5792528634026902)","(0.646124883409426, 0.6855676140818577)","(0.6103125535524822, 0.49719221942074754)","(0.606166628551929, 0.7490195254068013)","(0.6784711826097729, 0.41757778535078266)"
"(0.6677092077570932, 0.5464747166022288)","(0.678113724246171, 0.5523211362756505)","(0.6801327769850809, 0.5554259668141268)","(0.6819583315115724, 0.558611210131702)","(0.673459709246399, 0.5485833730453112)","(0.6720346026209422, 0.5487516387637135)","(0.6702200274367447, 0.5486343569688876)","(0.6846415037875424, 0.5827086266382048)","(0.666222946349281, 0.564949232659419)","(0.6640295886493244, 0.5565082422503237)","(0.6578710900320054, 0.5522749580981304)","(0.6865400783109791, 0.6248367003627604)","(0.5939226786851339, 0.5811938737933743)","(0.6449300275815963, 0.6865039441413272)","(0.5920906214169424, 0.524028204329365)","(0.6062869501836385, 0.7493287058143365)","(0.653581695678908, 0.45913533939348333)"
"(0.6673471182932122, 0.5474440187285285)","(0.6778551153925485, 0.5525979005095576)","(0.6799695498737715, 0.5557091791868778)","(0.6818905035098964, 0.5589056975080151)","(0.6729197750836278, 0.5486563175986152)","(0.6714024050530312, 0.5486070484548193)","(0.6694932927340631, 0.5481900628352232)","(0.6847931895500589, 0.5827483016572088)","(0.6656016501791285, 0.562908375874545)","(0.663642579164262, 0.5578432665282487)","(0.6571391815350065, 0.5531868538656447)","(0.6863879981018739, 0.6257405629802708)","(0.5959526661670582, 0.583238046208185)","(0.6430070261299485, 0.6883373682871302)","(0.5779961781068294, 0.5482813995895975)","(0.6063226678154698, 0.7494271323953212)","(0.6367200443516814, 0.49478150775660557)"
"(0.6669779014198389, 0.5485213808802192)","(0.6777051659452902, 0.5528454408223268)","(0.6799070246014021, 0.55593618007251)","(0.6819243827066235, 0.5591229268443069)","(0.672519258824819, 0.5487766069965774)","(0.6709234135134251, 0.5485690291667051)","(0.6689439135275813, 0.5479489103619603)","(0.6849668944354395, 0.582694892422026)","(0.6650611169132611, 0.561131270337495)","(0.6631811753019601, 0.5592211122279412)","(0.6564322012565644, 0.5543797481588006)","(0.686410470998094, 0.6265430587988647)","(0.600429608410612, 0.5852356982397879)","(0.6414263712498427, 0.6907100516321513)","(0.5667073081979119, 0.5676852803686017)","(0.606365009621308, 0.7496229075329581)","(0.6276298244516346, 0.5219719275172229)"
"(0.6667882419410578, 0.54942311301376)","(0.6776891438277466, 0.5531105267140148)","(0.679934442321183, 0.5561680842390717)","(0.6820175158671858, 0.5593358289389634)","(0.6724059435871113, 0.5489852322842981)","(0.6707815187516483, 0.5486847516540059)","(0.6687814344615106, 0.5479611404292245)","(0.6851781802577588, 0.5826518168816213)","(0.6647465770894845, 0.5597772967843199)","(0.6626494596332395, 0.5598917049127872)","(0.6559704332362813, 0.5556684515692983)","(0.6868744310521316, 0.627349493525802)","(0.6045503257871521, 0.5869871994832191)","(0.6404360517477392, 0.6937438602491984)","(0.5604558971934119, 0.5799566682402083)","(0.6064539740691387, 0.7500139683276639)","(0.6274173880790511, 0.5385485393600876)"
"(0.6663979261349423, 0.5504810701717041)","(0.6776428681153532, 0.5533269975846753)","(0.6799424564366032, 0.5563196691321894)","(0.6821045353140324, 0.5593994111170035)","(0.6722544042658432, 0.5492331234169463)","(0.6706276360925276, 0.5489253512907151)","(0.6686441113343065, 0.5482216612164525)","(0.6853833259680346, 0.5821016044605597)","(0.6645604542918986, 0.5589909097809348)","(0.6621889503963636, 0.5611445982973071)","(0.6554969560294177, 0.5570142713737944)","(0.688033233433616, 0.628033682044015)","(0.6105253376882962, 0.5882635727906851)","(0.64005726825941, 0.6971739825113129)","(0.561960079592148, 0.5834959407786402)","(0.6065655182569467, 0.7506918654297353)","(0.6352766214550806, 0.5466698128860324)"
