nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.6638246178627014, 0.547978401184082, 0.9994856715202332)","(0.6797837018966675, 0.5540022253990173, 0.9993205666542053)","(0.682995617389679, 0.5564427971839905, 0.9994654655456543)","(0.6857396960258484, 0.5588693022727966, 0.9993219971656799)","(0.6715866327285767, 0.5517081022262573, 0.9986833930015564)","(0.6695244312286377, 0.552510142326355, 0.9986678957939148)","(0.6670860648155212, 0.553295373916626, 0.9991151094436646)","(0.687739908695221, 0.5760539770126343, 0.9985512495040894)","(0.6616979837417603, 0.5622066259384155, 0.9991362690925598)","(0.6606258749961853, 0.5561190843582153, 0.998022198677063)","(0.6513333916664124, 0.5551719665527344, 0.9950330853462219)","(0.6892123222351074, 0.6030089259147644, 0.9999529123306274)","(0.5803516507148743, 0.6045864820480347, 0.9981144070625305)","(0.6727415323257446, 0.6428677439689636, 0.8924882411956787)","(0.4963334798812866, 0.6393617987632751, 0.022279895842075348)","(0.5965421795845032, 0.6697338819503784, 0.6603937149047852)","(0.43695512413978577, 0.6519237160682678, 0.023225877434015274)"
"(0.663561224937439, 0.547031581401825, 0.9995251297950745)","(0.6794463992118835, 0.5518842935562134, 0.9993708729743958)","(0.6828343868255615, 0.5540201663970947, 0.9995043873786926)","(0.6858303546905518, 0.5562455058097839, 0.9993726015090942)","(0.6711138486862183, 0.5503907799720764, 0.998776376247406)","(0.6689969897270203, 0.5513465404510498, 0.9987581968307495)","(0.6665210723876953, 0.552245557308197, 0.9991740584373474)","(0.6884728074073792, 0.5731582045555115, 0.9986714720726013)","(0.661495566368103, 0.5597742795944214, 0.9991904497146606)","(0.6608191132545471, 0.5546150207519531, 0.9981949925422668)","(0.6515225768089294, 0.5544224381446838, 0.995453953742981)","(0.6923155784606934, 0.6012728810310364, 0.9999575018882751)","(0.5802247524261475, 0.6040655374526978, 0.998263955116272)","(0.6730605959892273, 0.6442189812660217, 0.8997939229011536)","(0.495425283908844, 0.659005343914032, 0.021451666951179504)","(0.5991113781929016, 0.6843917369842529, 0.6868429183959961)","(0.4338839650154114, 0.6527721285820007, 0.02634267695248127)"
"(0.6648113131523132, 0.5453166961669922, 0.9995607733726501)","(0.6803655624389648, 0.5509262681007385, 0.9994176626205444)","(0.6838498115539551, 0.5533174276351929, 0.999540388584137)","(0.6869701743125916, 0.5558077692985535, 0.9994191527366638)","(0.6718800067901611, 0.5491957068443298, 0.9988625645637512)","(0.6696780920028687, 0.5501908659934998, 0.9988420605659485)","(0.6671226024627686, 0.551099956035614, 0.9992296099662781)","(0.6890432238578796, 0.5733188390731812, 0.9987825155258179)","(0.6619268655776978, 0.5579836964607239, 0.9992406368255615)","(0.6620375514030457, 0.5529981851577759, 0.9983525276184082)","(0.6524934768676758, 0.5524254441261292, 0.9958409667015076)","(0.6927591562271118, 0.6019628643989563, 0.9999616146087646)","(0.5801736116409302, 0.6033585071563721, 0.9983885288238525)","(0.6735973954200745, 0.6510856747627258, 0.9070690274238586)","(0.49380257725715637, 0.6706292629241943, 0.020514188334345818)","(0.597332775592804, 0.6953589916229248, 0.711475670337677)","(0.43308570981025696, 0.6530886888504028, 0.028673961758613586)"
"(0.6649459600448608, 0.5440983772277832, 0.9995810389518738)","(0.6803733110427856, 0.5503988265991211, 0.9994462132453918)","(0.6839009523391724, 0.5529325604438782, 0.9995610117912292)","(0.6870631575584412, 0.5555717349052429, 0.9994482398033142)","(0.6717355847358704, 0.5486831665039062, 0.9989107847213745)","(0.6694496870040894, 0.5497965216636658, 0.9988831281661987)","(0.6668315529823303, 0.5508188009262085, 0.9992578029632568)","(0.6888245344161987, 0.5734353065490723, 0.9988647103309631)","(0.6617139577865601, 0.5589345693588257, 0.9992595314979553)","(0.6621269583702087, 0.5520870089530945, 0.9984769821166992)","(0.6524143815040588, 0.5515110492706299, 0.9961440563201904)","(0.692724883556366, 0.602111279964447, 0.999965250492096)","(0.5794668793678284, 0.6034647822380066, 0.998473584651947)","(0.6714758276939392, 0.6538299918174744, 0.912133514881134)","(0.49193277955055237, 0.6758657097816467, 0.019625352695584297)","(0.5933250784873962, 0.7024348974227905, 0.7299010157585144)","(0.4311334490776062, 0.6531834006309509, 0.030367014929652214)"
"(0.6648446917533875, 0.5437626838684082, 0.9995985627174377)","(0.6802664995193481, 0.5502941608428955, 0.9994711875915527)","(0.6837900280952454, 0.5528627634048462, 0.9995787143707275)","(0.6869451403617859, 0.5555379986763, 0.999474287033081)","(0.6716141104698181, 0.5485907196998596, 0.9989525079727173)","(0.6693007349967957, 0.5497527122497559, 0.9989169836044312)","(0.6666575074195862, 0.5508224368095398, 0.9992826581001282)","(0.6887397170066833, 0.5735086798667908, 0.99893718957901)","(0.6615805625915527, 0.5606331825256348, 0.9992751479148865)","(0.6619967818260193, 0.5519011616706848, 0.9985866546630859)","(0.652275800704956, 0.5513182878494263, 0.9964081645011902)","(0.6925899386405945, 0.6024575233459473, 0.9999684691429138)","(0.5787076354026794, 0.6038735508918762, 0.9985377788543701)","(0.6689663529396057, 0.6571537256240845, 0.9172178506851196)","(0.4918479919433594, 0.6793187856674194, 0.01897432655096054)","(0.5929864048957825, 0.7136632204055786, 0.7476523518562317)","(0.4301856458187103, 0.654858410358429, 0.03273319825530052)"
"(0.664713978767395, 0.5432079434394836, 0.9996025562286377)","(0.680175244808197, 0.5497815608978271, 0.9994798898696899)","(0.6836932897567749, 0.5523190498352051, 0.9995813369750977)","(0.6868335008621216, 0.5549665689468384, 0.9994829893112183)","(0.671582043170929, 0.5483287572860718, 0.9989663362503052)","(0.669269859790802, 0.5496041178703308, 0.9989185333251953)","(0.6666305661201477, 0.5507814884185791, 0.9992883801460266)","(0.6881845593452454, 0.5733656883239746, 0.9989785552024841)","(0.6614493131637573, 0.5612882375717163, 0.9992667436599731)","(0.6616395115852356, 0.5515174269676208, 0.9986653327941895)","(0.651862382888794, 0.5512075424194336, 0.99660325050354)","(0.6925088167190552, 0.6024714708328247, 0.9999712705612183)","(0.5780670642852783, 0.6042806506156921, 0.9985979795455933)","(0.6634249687194824, 0.6596689820289612, 0.9209166169166565)","(0.4909787178039551, 0.6784027814865112, 0.01849486120045185)","(0.5904675722122192, 0.7186900973320007, 0.7621985077857971)","(0.4294705390930176, 0.65496426820755, 0.03538871556520462)"
"(0.6645383238792419, 0.5428559184074402, 0.9996095299720764)","(0.6798416376113892, 0.5492253303527832, 0.9994884729385376)","(0.6833503246307373, 0.5516654849052429, 0.9995840787887573)","(0.6864894032478333, 0.5542032122612, 0.9994909167289734)","(0.6713363528251648, 0.5480862855911255, 0.9989817142486572)","(0.6690488457679749, 0.5494742393493652, 0.9989233613014221)","(0.6664116978645325, 0.5507546663284302, 0.9992960691452026)","(0.6876559853553772, 0.5728687644004822, 0.9990158677101135)","(0.6612367033958435, 0.5616580843925476, 0.9992654323577881)","(0.6614937782287598, 0.5512481331825256, 0.9987432360649109)","(0.6516753435134888, 0.5512069463729858, 0.9967977404594421)","(0.6923821568489075, 0.6019996404647827, 0.9999738335609436)","(0.5777611136436462, 0.6043485999107361, 0.9986735582351685)","(0.6582460999488831, 0.6617996692657471, 0.9238783717155457)","(0.49026578664779663, 0.6775895357131958, 0.018292440101504326)","(0.5908883213996887, 0.7213828563690186, 0.7748146653175354)","(0.42933037877082825, 0.6551322937011719, 0.03855820745229721)"
"(0.6643998622894287, 0.5427501797676086, 0.9996182918548584)","(0.6797319054603577, 0.5490925312042236, 0.9994999766349792)","(0.6832021474838257, 0.5514758229255676, 0.9995900988578796)","(0.6862978339195251, 0.5539463758468628, 0.9995010495185852)","(0.67128986120224, 0.548098087310791, 0.9990037679672241)","(0.6689715385437012, 0.5494979023933411, 0.9989385604858398)","(0.6663163900375366, 0.5509180426597595, 0.9993101954460144)","(0.687107264995575, 0.5728612542152405, 0.9990494251251221)","(0.6611498594284058, 0.5632666945457458, 0.9992720484733582)","(0.6612179279327393, 0.5511534810066223, 0.9988111853599548)","(0.6514941453933716, 0.5512853264808655, 0.9969730973243713)","(0.6920720338821411, 0.6018803715705872, 0.9999759793281555)","(0.577471911907196, 0.6064796447753906, 0.9987369179725647)","(0.654974102973938, 0.6618465781211853, 0.9266188144683838)","(0.4886559247970581, 0.6775395274162292, 0.018398582935333252)","(0.591370701789856, 0.7235015034675598, 0.7865471243858337)","(0.429033100605011, 0.6574825048446655, 0.04318097233772278)"
"(0.6643767952919006, 0.5427910685539246, 0.9996233582496643)","(0.6796778440475464, 0.5491023659706116, 0.9995076060295105)","(0.683172881603241, 0.551477313041687, 0.9995923638343811)","(0.6862567067146301, 0.5539326071739197, 0.9995066523551941)","(0.6711810231208801, 0.5481073260307312, 0.9990177750587463)","(0.6688509583473206, 0.5495668053627014, 0.9989447593688965)","(0.6661902666091919, 0.5511074066162109, 0.9993190765380859)","(0.6868993639945984, 0.5729058384895325, 0.9990749359130859)","(0.6610679626464844, 0.5643677711486816, 0.9992749691009521)","(0.6610522866249084, 0.5512182116508484, 0.9988698363304138)","(0.6513388156890869, 0.5513092279434204, 0.9971254467964172)","(0.6920267939567566, 0.601982831954956, 0.9999778866767883)","(0.5774450302124023, 0.607711911201477, 0.998791515827179)","(0.6543422937393188, 0.6623298525810242, 0.9285419583320618)","(0.48779019713401794, 0.6793729662895203, 0.018211152404546738)","(0.5921837687492371, 0.7256632447242737, 0.7958604693412781)","(0.42858633399009705, 0.6599094271659851, 0.0465482696890831)"
"(0.6639195680618286, 0.542830228805542, 0.9996315240859985)","(0.6794617772102356, 0.5491119623184204, 0.9995184540748596)","(0.682963490486145, 0.5514898300170898, 0.99959796667099)","(0.6860519647598267, 0.5539501309394836, 0.999515175819397)","(0.671019434928894, 0.5481763482093811, 0.9990384578704834)","(0.6687125563621521, 0.5497004985809326, 0.9989608526229858)","(0.6660495400428772, 0.5513530373573303, 0.99933260679245)","(0.686623215675354, 0.5730809569358826, 0.9991044998168945)","(0.6609563231468201, 0.5654258728027344, 0.9992868304252625)","(0.6604990363121033, 0.5512515306472778, 0.9989320039749146)","(0.6506121158599854, 0.5515764951705933, 0.9972835779190063)","(0.6919592022895813, 0.6020225882530212, 0.9999796748161316)","(0.5774257779121399, 0.6083278656005859, 0.9988501667976379)","(0.6552443504333496, 0.6615326404571533, 0.9298256039619446)","(0.48501262068748474, 0.6811774969100952, 0.018007274717092514)","(0.5935587882995605, 0.7283901572227478, 0.803166925907135)","(0.4264895021915436, 0.6599276661872864, 0.0494401790201664)"
"(0.6638745665550232, 0.5430288314819336, 0.9996371865272522)","(0.6793703436851501, 0.549405038356781, 0.9995251893997192)","(0.6828793883323669, 0.5517590045928955, 0.9996007680892944)","(0.6859817504882812, 0.5542057156562805, 0.9995198249816895)","(0.6709174513816833, 0.5485609769821167, 0.9990518689155579)","(0.668610692024231, 0.550186038017273, 0.9989701509475708)","(0.6659489274024963, 0.5519959330558777, 0.9993400573730469)","(0.6865347623825073, 0.5735155344009399, 0.99912428855896)","(0.6609017252922058, 0.5671754479408264, 0.999292254447937)","(0.660250186920166, 0.5514609217643738, 0.9989814758300781)","(0.6504004597663879, 0.5520330667495728, 0.9974102973937988)","(0.6919162273406982, 0.6020718216896057, 0.999981164932251)","(0.5774098634719849, 0.6098331212997437, 0.9988918304443359)","(0.6563076972961426, 0.6605098843574524, 0.9321494698524475)","(0.48327207565307617, 0.6820749640464783, 0.017862487584352493)","(0.5941634178161621, 0.7300821542739868, 0.8113481402397156)","(0.42118772864341736, 0.6645216345787048, 0.052668843418359756)"
"(0.6620331406593323, 0.5433923602104187, 0.9996457695960999)","(0.6779592633247375, 0.5494848489761353, 0.9995332956314087)","(0.6815429925918579, 0.5518166422843933, 0.9996048212051392)","(0.6847469806671143, 0.5542474389076233, 0.9995253682136536)","(0.669420599937439, 0.5486606955528259, 0.999066948890686)","(0.6671095490455627, 0.5502928495407104, 0.9989835023880005)","(0.6644070148468018, 0.5521177649497986, 0.9993492364883423)","(0.6858262419700623, 0.5735431909561157, 0.9991487860679626)","(0.6598091721534729, 0.5671820044517517, 0.9993037581443787)","(0.6589654088020325, 0.552018404006958, 0.9990373253822327)","(0.6487283110618591, 0.5527008771896362, 0.9975496530532837)","(0.6919554471969604, 0.6021171808242798, 0.9999827742576599)","(0.5773634910583496, 0.6095143556594849, 0.9989514350891113)","(0.6567598581314087, 0.6613023281097412, 0.9341345429420471)","(0.4809834361076355, 0.6825661063194275, 0.017796412110328674)","(0.5945653319358826, 0.7341095209121704, 0.8179131150245667)","(0.41392359137535095, 0.664888322353363, 0.05514310672879219)"
"(0.6596816182136536, 0.5437822937965393, 0.9996436834335327)","(0.6762258410453796, 0.5494962334632874, 0.9995275735855103)","(0.6800456643104553, 0.5518362522125244, 0.9995971918106079)","(0.6834927797317505, 0.5542750358581543, 0.9995155930519104)","(0.667157769203186, 0.5487391948699951, 0.9990593194961548)","(0.6646941900253296, 0.5504062175750732, 0.9989713430404663)","(0.6617485880851746, 0.5522812008857727, 0.9993388056755066)","(0.6853638887405396, 0.5735093355178833, 0.9991534352302551)","(0.6575673222541809, 0.5672367215156555, 0.9993016123771667)","(0.6574397683143616, 0.5526689887046814, 0.9990738034248352)","(0.646517813205719, 0.5535964369773865, 0.9976455569267273)","(0.692607581615448, 0.6020401120185852, 0.9999841451644897)","(0.5772998929023743, 0.6097057461738586, 0.9989909529685974)","(0.6601874828338623, 0.6601771116256714, 0.9357545971870422)","(0.47966912388801575, 0.6835519671440125, 0.017520694062113762)","(0.5964597463607788, 0.7354475259780884, 0.823878288269043)","(0.4048082232475281, 0.6719316840171814, 0.05611315742135048)"
"(0.6575136780738831, 0.54469233751297, 0.9996379017829895)","(0.6746518015861511, 0.5495195388793945, 0.9995099902153015)","(0.6787899136543274, 0.5518574714660645, 0.9995792508125305)","(0.682520866394043, 0.5542843341827393, 0.9994919300079346)","(0.6646561026573181, 0.5488134622573853, 0.9990350604057312)","(0.661922812461853, 0.5504906177520752, 0.9989425539970398)","(0.6586670875549316, 0.552381157875061, 0.9993143677711487)","(0.6851785182952881, 0.5728164911270142, 0.9991425275802612)","(0.6550670862197876, 0.5671143531799316, 0.9992934465408325)","(0.6562737226486206, 0.5537344813346863, 0.9991084337234497)","(0.6445082426071167, 0.5548364520072937, 0.9977361559867859)","(0.6940656304359436, 0.6010878682136536, 0.9999854564666748)","(0.5771627426147461, 0.6093236804008484, 0.9990427494049072)","(0.6618465781211853, 0.6596336364746094, 0.9354536533355713)","(0.47914543747901917, 0.6837599277496338, 0.017194917425513268)","(0.5994694232940674, 0.7375508546829224, 0.8268849849700928)","(0.3961851894855499, 0.6715463995933533, 0.0553271621465683)"
"(0.6575605869293213, 0.545124888420105, 0.9996427297592163)","(0.6745226979255676, 0.5495551228523254, 0.9995128512382507)","(0.6786675453186035, 0.5518707036972046, 0.9995788335800171)","(0.6824281215667725, 0.5542973279953003, 0.9994924068450928)","(0.6644964218139648, 0.5488468408584595, 0.99904465675354)","(0.6617368459701538, 0.5505115389823914, 0.9989476203918457)","(0.6584610939025879, 0.5523930191993713, 0.9993155002593994)","(0.6851580142974854, 0.5725331902503967, 0.999159574508667)","(0.6546227335929871, 0.5670564770698547, 0.9993021488189697)","(0.6562910676002502, 0.5542104244232178, 0.9991550445556641)","(0.6445982456207275, 0.5552369952201843, 0.9978553652763367)","(0.6945972442626953, 0.6003945469856262, 0.9999867081642151)","(0.5771481990814209, 0.6092897653579712, 0.999092161655426)","(0.6667798161506653, 0.6595329642295837, 0.9367601275444031)","(0.47921714186668396, 0.6836037039756775, 0.016996992751955986)","(0.6019573211669922, 0.73732590675354, 0.833087682723999)","(0.3961735963821411, 0.6735855340957642, 0.05542558431625366)"
"(0.6578233242034912, 0.5451988577842712, 0.9996519088745117)","(0.6745392084121704, 0.5495917797088623, 0.9995260834693909)","(0.6786524057388306, 0.5518880486488342, 0.9995879530906677)","(0.6823704242706299, 0.5543091297149658, 0.9995046854019165)","(0.664635419845581, 0.548931360244751, 0.9990724921226501)","(0.6619617342948914, 0.5506069660186768, 0.9989733099937439)","(0.6588098406791687, 0.552487313747406, 0.9993332624435425)","(0.6851447224617004, 0.572564959526062, 0.9991876482963562)","(0.6549746990203857, 0.5672633647918701, 0.9993211030960083)","(0.6565916538238525, 0.554245114326477, 0.9992008805274963)","(0.6451771259307861, 0.5552511215209961, 0.9979777336120605)","(0.6947400569915771, 0.6004540324211121, 0.9999877214431763)","(0.5772941708564758, 0.6093717217445374, 0.9991301894187927)","(0.6666171550750732, 0.6598398089408875, 0.9380071759223938)","(0.4796035885810852, 0.6834456324577332, 0.016583718359470367)","(0.6032117009162903, 0.7384718656539917, 0.8383841514587402)","(0.3994112014770508, 0.6730436086654663, 0.05506183207035065)"
"(0.6589115262031555, 0.5458746552467346, 0.9996629357337952)","(0.675017237663269, 0.5503400564193726, 0.9995418787002563)","(0.6789726614952087, 0.5525778532028198, 0.9996002316474915)","(0.682582676410675, 0.5549193620681763, 0.9995207190513611)","(0.6656198501586914, 0.5495749115943909, 0.9991027116775513)","(0.6630973815917969, 0.5511794686317444, 0.9990027546882629)","(0.6601389646530151, 0.5529693365097046, 0.9993526339530945)","(0.685348391532898, 0.5730665922164917, 0.9992190599441528)","(0.6559836864471436, 0.5676282644271851, 0.9993389248847961)","(0.6574446558952332, 0.5546555519104004, 0.9992446303367615)","(0.6465162634849548, 0.555522620677948, 0.9980892539024353)","(0.6947641372680664, 0.6006238460540771, 0.9999886751174927)","(0.5764909982681274, 0.6095492243766785, 0.9991616606712341)","(0.6665765643119812, 0.6603066325187683, 0.9398746490478516)","(0.47971421480178833, 0.6831758618354797, 0.01622581295669079)","(0.6048222184181213, 0.7378532290458679, 0.8450391292572021)","(0.40093159675598145, 0.6724048852920532, 0.05499362573027611)"
"(0.6597264409065247, 0.5463510155677795, 0.9996748566627502)","(0.6753749251365662, 0.5508948564529419, 0.999559223651886)","(0.6792107224464417, 0.5530967116355896, 0.9996142387390137)","(0.6827360391616821, 0.5553843975067139, 0.9995387196540833)","(0.6663019061088562, 0.5500491261482239, 0.9991351962089539)","(0.6638562083244324, 0.5516074299812317, 0.9990354180335999)","(0.66098952293396, 0.5533415079116821, 0.9993741512298584)","(0.68548184633255, 0.5733243227005005, 0.9992554187774658)","(0.6567273139953613, 0.5678671598434448, 0.9993627667427063)","(0.6580949425697327, 0.554964542388916, 0.9992895722389221)","(0.647412121295929, 0.5557354688644409, 0.9982028007507324)","(0.6947928071022034, 0.6006494760513306, 0.9999895691871643)","(0.5759422183036804, 0.6095849275588989, 0.9991933703422546)","(0.6664602756500244, 0.6600843667984009, 0.9414629340171814)","(0.4801470637321472, 0.6830100417137146, 0.015893731266260147)","(0.6059948801994324, 0.7368504405021667, 0.850319504737854)","(0.40192368626594543, 0.6718460917472839, 0.054362084716558456)"
"(0.6599606275558472, 0.5468855500221252, 0.9996846914291382)","(0.6754516363143921, 0.5514243841171265, 0.9995744824409485)","(0.679250180721283, 0.5536057353019714, 0.999626100063324)","(0.6827520728111267, 0.5558609366416931, 0.9995538592338562)","(0.6664790511131287, 0.5504491329193115, 0.9991637468338013)","(0.6640626788139343, 0.5519395470619202, 0.9990638494491577)","(0.6612424254417419, 0.5536069273948669, 0.9993932843208313)","(0.6855249404907227, 0.5735790729522705, 0.9992892742156982)","(0.6571300625801086, 0.5679784417152405, 0.9993855357170105)","(0.6583381295204163, 0.5553424954414368, 0.9993308186531067)","(0.6477035284042358, 0.5559471845626831, 0.9983082413673401)","(0.6948204636573792, 0.6007885932922363, 0.9999904036521912)","(0.5753586888313293, 0.6095649600028992, 0.9992242455482483)","(0.6664491891860962, 0.6598744988441467, 0.9423670768737793)","(0.4802483916282654, 0.6828973889350891, 0.015669863671064377)","(0.6070696115493774, 0.7359298467636108, 0.8540506958961487)","(0.4026050269603729, 0.6720718145370483, 0.053811319172382355)"
"(0.6599989533424377, 0.5471577644348145, 0.9996969699859619)","(0.6754423379898071, 0.551788866519928, 0.9995936751365662)","(0.679183840751648, 0.5539641380310059, 0.9996419548988342)","(0.6826054453849792, 0.5562152862548828, 0.9995734095573425)","(0.6665371656417847, 0.5507896542549133, 0.9991997480392456)","(0.6641854047775269, 0.5522701740264893, 0.9991023540496826)","(0.661465585231781, 0.5539169907569885, 0.9994184970855713)","(0.6854479312896729, 0.574189305305481, 0.999328076839447)","(0.6576218008995056, 0.5684109926223755, 0.9994133710861206)","(0.6583507061004639, 0.5554974675178528, 0.9993728399276733)","(0.6478466391563416, 0.5560275316238403, 0.9984155893325806)","(0.6946386694908142, 0.6016221046447754, 0.9999911189079285)","(0.5747666358947754, 0.6094784140586853, 0.999251127243042)","(0.6663637757301331, 0.660385012626648, 0.9431882500648499)","(0.48050352931022644, 0.6820019483566284, 0.015469810925424099)","(0.6073026061058044, 0.7366679906845093, 0.8575504422187805)","(0.4029709994792938, 0.6717846393585205, 0.05351407080888748)"
"(0.6600029468536377, 0.5471552610397339, 0.9997077584266663)","(0.6753860712051392, 0.551823616027832, 0.9996138215065002)","(0.6790432333946228, 0.5540252923965454, 0.9996587038040161)","(0.6823734045028687, 0.5563253164291382, 0.9995934367179871)","(0.6665670275688171, 0.5508095622062683, 0.9992350339889526)","(0.6642755270004272, 0.5522956252098083, 0.9991405606269836)","(0.6616500020027161, 0.5539465546607971, 0.9994430541992188)","(0.6852179169654846, 0.5752475261688232, 0.9993670582771301)","(0.657913327217102, 0.5689833164215088, 0.9994408488273621)","(0.6582349538803101, 0.5555022954940796, 0.9994144439697266)","(0.6478451490402222, 0.5559865236282349, 0.9985201358795166)","(0.6942639946937561, 0.6030654311180115, 0.999991774559021)","(0.5739122629165649, 0.6098039150238037, 0.9992614388465881)","(0.6669701933860779, 0.6602566242218018, 0.944571852684021)","(0.4780576229095459, 0.68189936876297, 0.015152102336287498)","(0.6076036691665649, 0.7369946837425232, 0.8624624013900757)","(0.4012225866317749, 0.6715969443321228, 0.0538305789232254)"
"(0.659828245639801, 0.5464150309562683, 0.9997107982635498)","(0.6747328639030457, 0.5514719486236572, 0.9996305704116821)","(0.67801433801651, 0.5537171959877014, 0.9996715784072876)","(0.6809841394424438, 0.5560801029205322, 0.9996126294136047)","(0.6665088534355164, 0.5504324436187744, 0.9992583990097046)","(0.6642608642578125, 0.5519384741783142, 0.9991626143455505)","(0.6616601943969727, 0.5535931587219238, 0.9994561076164246)","(0.683388888835907, 0.5752580761909485, 0.9993890523910522)","(0.6575332880020142, 0.568633496761322, 0.9994418025016785)","(0.6573108434677124, 0.5548573732376099, 0.9994441270828247)","(0.6476595997810364, 0.5550010800361633, 0.998591959476471)","(0.6926111578941345, 0.6031098961830139, 0.9999921917915344)","(0.5681784152984619, 0.6029101610183716, 0.9992715716362)","(0.668856143951416, 0.6585514545440674, 0.9392682313919067)","(0.4744934141635895, 0.5852726101875305, 0.02349046617746353)","(0.608208954334259, 0.7364626526832581, 0.8604332208633423)","(0.38066399097442627, 0.5134293437004089, 0.07156316190958023)"
"(0.6610011458396912, 0.5457942485809326, 0.9997333288192749)","(0.675055980682373, 0.5514013171195984, 0.9996621012687683)","(0.6780941486358643, 0.5536908507347107, 0.9996994733810425)","(0.6809964179992676, 0.556081235408783, 0.9996461868286133)","(0.6680362224578857, 0.5503132939338684, 0.9993159770965576)","(0.666152834892273, 0.5518388152122498, 0.9992265105247498)","(0.6639274954795837, 0.5535181760787964, 0.9994972348213196)","(0.6831303238868713, 0.5761675238609314, 0.9994384050369263)","(0.6586011052131653, 0.5688786506652832, 0.9994798302650452)","(0.657344400882721, 0.5543427467346191, 0.9994893074035645)","(0.6485660076141357, 0.5543844103813171, 0.9986998438835144)","(0.6878660917282104, 0.6047860980033875, 0.9999926090240479)","(0.5678418278694153, 0.6028426289558411, 0.9992990493774414)","(0.663512110710144, 0.6588784456253052, 0.9325361847877502)","(0.4755874574184418, 0.5718069672584534, 0.03607557341456413)","(0.6081583499908447, 0.7360066771507263, 0.8598488569259644)","(0.41375866532325745, 0.45654675364494324, 0.10125015676021576)"
"(0.6638785600662231, 0.5457971096038818, 0.9997536540031433)","(0.6769461631774902, 0.5519416332244873, 0.999691903591156)","(0.6794443130493164, 0.5544626116752625, 0.9997257590293884)","(0.681850254535675, 0.5571475625038147, 0.999677836894989)","(0.6711971163749695, 0.5505021214485168, 0.9993704557418823)","(0.669639527797699, 0.5519666075706482, 0.9992863535881042)","(0.6677232384681702, 0.5535945892333984, 0.9995366930961609)","(0.6831814050674438, 0.5784280896186829, 0.9994862675666809)","(0.6617792844772339, 0.5694374442100525, 0.9995204210281372)","(0.659052848815918, 0.554327666759491, 0.9995328783988953)","(0.6517207622528076, 0.5541751980781555, 0.998808741569519)","(0.6848355531692505, 0.6070409417152405, 0.999992847442627)","(0.5684199333190918, 0.5972982048988342, 0.9993331432342529)","(0.6514172554016113, 0.6609310507774353, 0.9187631607055664)","(0.49350759387016296, 0.5251374840736389, 0.08011322468519211)","(0.606727123260498, 0.7368786931037903, 0.8576787114143372)","(0.43900272250175476, 0.4126691222190857, 0.16242606937885284)"
"(0.6649285554885864, 0.5462861061096191, 0.9997713565826416)","(0.6780290603637695, 0.5532422065734863, 0.9997186660766602)","(0.6802835464477539, 0.5558847784996033, 0.9997491836547852)","(0.6824067831039429, 0.5586849451065063, 0.9997063875198364)","(0.6727656722068787, 0.551402747631073, 0.9994195103645325)","(0.6713575720787048, 0.5527337789535522, 0.9993396997451782)","(0.6695687770843506, 0.5542536377906799, 0.9995720982551575)","(0.6832733750343323, 0.5799888968467712, 0.9995290040969849)","(0.663747251033783, 0.5707767009735107, 0.9995568990707397)","(0.6598681211471558, 0.5546768307685852, 0.999572217464447)","(0.6529579758644104, 0.5542466044425964, 0.998907208442688)","(0.6834761500358582, 0.6077523231506348, 0.999993085861206)","(0.5734941363334656, 0.5961580872535706, 0.9993688464164734)","(0.6489518284797668, 0.6609531044960022, 0.90255206823349)","(0.5118249654769897, 0.5130326151847839, 0.12204688042402267)","(0.6067196726799011, 0.7367710471153259, 0.856022298336029)","(0.45775657892227173, 0.3894854187965393, 0.2205062061548233)"
"(0.6661199331283569, 0.5470846891403198, 0.9997886419296265)","(0.6790194511413574, 0.5542786121368408, 0.9997441172599792)","(0.681245744228363, 0.5570207834243774, 0.9997715353965759)","(0.6832537055015564, 0.5598698258399963, 0.9997332692146301)","(0.6736971139907837, 0.551925539970398, 0.9994688034057617)","(0.6722822785377502, 0.5530772805213928, 0.9993944764137268)","(0.670484185218811, 0.5544417500495911, 0.9996080994606018)","(0.6839131116867065, 0.5807247757911682, 0.9995700120925903)","(0.6649481058120728, 0.570764422416687, 0.9995942115783691)","(0.6616926789283752, 0.5554696917533875, 0.9996098875999451)","(0.6546159982681274, 0.5544922351837158, 0.9990030527114868)","(0.6839563846588135, 0.6098818778991699, 0.9999933838844299)","(0.5784932971000671, 0.5891811847686768, 0.999405562877655)","(0.64825040102005, 0.6654516458511353, 0.8890023231506348)","(0.5199669003486633, 0.4897049069404602, 0.1788026988506317)","(0.6063855290412903, 0.7389572858810425, 0.85585618019104)","(0.47673264145851135, 0.358055979013443, 0.2869173586368561)"
