nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.45861811175213085, 0.3841601483054936)","(0.46951295869611737, 0.37238554368208143)","(0.477082429649114, 0.37219565634405216)","(0.48438600164193474, 0.37200480720380047)","(0.44626119461926644, 0.3735751452701639)","(0.43906771476730144, 0.3740884536629798)","(0.4322419820965596, 0.3746686091511964)","(0.4945424751385119, 0.3762276729781596)","(0.42138705901054885, 0.3793816286506083)","(0.474260278792927, 0.39528786441385133)","(0.4433876319781893, 0.3961067120512057)","(0.5541761177125244, 0.42865739266077774)","(0.3703710508374353, 0.42874968607664754)","(0.5767757520253298, 0.4981014864705948)","(0.3202595704502166, 0.4936489291958053)","(0.5871669684812474, 0.55517771902618)","(0.2881251918130272, 0.5509595839015822)"
"(0.4588734598565501, 0.3841151512447223)","(0.4697959550888676, 0.3723920105081624)","(0.47736937231395177, 0.37221974926395096)","(0.484645198691976, 0.372038837704626)","(0.44660172338808146, 0.37351031653531025)","(0.439393504516229, 0.3740087555143947)","(0.4326459007524397, 0.3745767660352186)","(0.49471252385553055, 0.3762945649507171)","(0.42177838087082, 0.3793732644794713)","(0.4744573218144469, 0.3952814052293915)","(0.44362439517374735, 0.3960563792632185)","(0.5542851314122316, 0.4288857157552724)","(0.3703362094911392, 0.42870988066379934)","(0.5765640232668624, 0.4981685054330014)","(0.3199224960414964, 0.49364323083893236)","(0.5865535870854406, 0.5554598626834819)","(0.28750794160338333, 0.5509945508483418)"
"(0.45906498104264504, 0.38398448195490886)","(0.4700120167854515, 0.37233563139166387)","(0.4775991007720406, 0.3721914460886894)","(0.4848565563455339, 0.37202556094367545)","(0.4468934538064312, 0.37336307243033806)","(0.43968249423242767, 0.3738529113900697)","(0.43300417753366416, 0.3744113462649311)","(0.49486269442351655, 0.3763241298270956)","(0.42212777503164867, 0.3793326789265754)","(0.4745787241797913, 0.3951803191558473)","(0.4437822077796741, 0.3959226431824397)","(0.5543756616977, 0.42907187877557307)","(0.37028873230749715, 0.42867604050880914)","(0.5764346927196009, 0.49823530167688684)","(0.3196102300168202, 0.49369166843541124)","(0.5861548143666954, 0.5557086085661875)","(0.2870640185746286, 0.5510884592861018)"
"(0.4592773698982391, 0.38372633250165455)","(0.4702055893300029, 0.3721988720771602)","(0.4778002491503061, 0.37209378936629833)","(0.48504770684353504, 0.3719502893083309)","(0.4471626145578496, 0.3731359672713121)","(0.4399393223799202, 0.37363453462963137)","(0.433307601785883, 0.3741944517011139)","(0.49498115719615277, 0.37631007063361116)","(0.42237606554320456, 0.3792777292795123)","(0.47471873396204445, 0.39495658158978186)","(0.4439101229597648, 0.3956849274240738)","(0.5544036876905226, 0.429170899527335)","(0.3702592520447052, 0.42866084743768834)","(0.576359850682302, 0.49822235725698594)","(0.31935007491589773, 0.49371206246333904)","(0.5860525596114039, 0.5558748147982273)","(0.2867278556029008, 0.5511794948911346)"
"(0.4595228184908986, 0.3833438027433035)","(0.4703962629908458, 0.37199376811792323)","(0.4779765182858591, 0.371932531083937)","(0.48521848172296833, 0.3718146959662723)","(0.4474265785900872, 0.37284668939652776)","(0.4401950495782163, 0.37336871465603033)","(0.4335964823658381, 0.3739386364852362)","(0.49507765058593145, 0.3762372818999087)","(0.42255915510348874, 0.3792053813284102)","(0.47487608188793756, 0.3945972460272159)","(0.4440451658966945, 0.39532273632663195)","(0.5543975552201005, 0.4291835610683157)","(0.37018711368242974, 0.42867146477554874)","(0.5763273278038553, 0.4981158217350097)","(0.31907099332564987, 0.49374476172429527)","(0.5861751524718504, 0.5558815196955411)","(0.28630723229377203, 0.55127413039441)"
"(0.45961292897349015, 0.38295459469437404)","(0.4704536073135617, 0.37180598166994916)","(0.47800331342192626, 0.37178606385395596)","(0.4852673131408124, 0.3716926599715981)","(0.44755965387904656, 0.37258250639711027)","(0.44033822507569376, 0.3731304850333784)","(0.43372535038661386, 0.3737132607640094)","(0.49514920540623, 0.3761632219477975)","(0.4226392956324677, 0.37913884427441946)","(0.474938716435489, 0.3941906186945241)","(0.44407645312500543, 0.3949268826376872)","(0.5543572553943654, 0.4291471868128218)","(0.37005837786169954, 0.4287160310572965)","(0.5763100477365359, 0.49798014537715796)","(0.31881438497896863, 0.49384372884577077)","(0.5863934460775571, 0.5558779293840594)","(0.28581912096563816, 0.551401489820237)"
"(0.45959470593012397, 0.38252540325229345)","(0.47038505829019805, 0.3715984259313089)","(0.4778595341669106, 0.3716100662043608)","(0.4851552659259264, 0.3715417107224195)","(0.44758625630732274, 0.3723251434056083)","(0.4403938960223218, 0.3729054634665562)","(0.43372120383458357, 0.37351022136239265)","(0.49514957908150314, 0.376070977229895)","(0.4226155229659634, 0.3790816292340391)","(0.47494985180579247, 0.3937314844631657)","(0.44404197899333897, 0.3945058373026645)","(0.5542404283454658, 0.42910137751719424)","(0.36988760270438903, 0.42880628686962796)","(0.5763078993294912, 0.49781986362450714)","(0.3184987372590674, 0.4940010239750088)","(0.5866680173051397, 0.5558411823563932)","(0.2852832053230087, 0.5515562037487975)"
"(0.4593393337893329, 0.3821216716771923)","(0.470060339618675, 0.37139108388018294)","(0.4774609730516013, 0.37141182490717917)","(0.4848053079523973, 0.3713575751631418)","(0.44739454984665017, 0.3721166232249128)","(0.44025332624817876, 0.37273441175203026)","(0.43348307327512914, 0.3733684091301239)","(0.4950617067602697, 0.3759336274959555)","(0.4224342562101947, 0.37903875487667776)","(0.4748334373349643, 0.39328436695890356)","(0.4438932046884711, 0.39412007979301944)","(0.5539961121021185, 0.4289504527906725)","(0.3695807481979164, 0.42892706387248714)","(0.5763174380177952, 0.4976519719287243)","(0.3181320807455866, 0.49418834914694404)","(0.5869649826507759, 0.5558362097451193)","(0.28474166780918686, 0.5517485409905594)"
"(0.4588852519894545, 0.38173738670793805)","(0.46948543190956216, 0.37117994554115147)","(0.47681987292561046, 0.3711940057766751)","(0.4842089818213102, 0.37114608128032006)","(0.4470207767608848, 0.37192991459286373)","(0.43995771694294594, 0.3725815987114592)","(0.43306806683540433, 0.3732452830929308)","(0.4948005696415634, 0.37575322910622366)","(0.4220933757184, 0.3789919429308893)","(0.4745373585563172, 0.39287736289429026)","(0.44360076575290447, 0.39379152363830594)","(0.5536495883425923, 0.4287378536515589)","(0.3689544950470788, 0.42908089429070706)","(0.5763253848869496, 0.4975329779939507)","(0.31765661456368255, 0.49446165902075623)","(0.5872405867476576, 0.5558312725631798)","(0.2841174297538399, 0.5519629876652532)"
"(0.45812157185483465, 0.3814532780424984)","(0.46858449763073606, 0.3710022833380674)","(0.4759108725683404, 0.3709932283643806)","(0.4833440458996878, 0.3709420369360561)","(0.4463512220165956, 0.3718119620721109)","(0.43936341764765835, 0.37249009404982797)","(0.43234692385424633, 0.37317754227520505)","(0.4943630994755638, 0.3755567335721226)","(0.4215516654344714, 0.37894438509340966)","(0.47396556758658415, 0.3925556789883931)","(0.44307892000202903, 0.3935515463769027)","(0.5532414783964636, 0.42851692257505564)","(0.3680938631643512, 0.4292499724523736)","(0.5763216939839462, 0.49749092656971516)","(0.3170696071811496, 0.4948059594158814)","(0.5874722358230123, 0.5557744376587157)","(0.2835018535455074, 0.5521686432800661)"
"(0.4571849275163291, 0.38122459210993886)","(0.4674654463371207, 0.370826913899198)","(0.4748063543876578, 0.3707924142723047)","(0.4822605314093602, 0.37073738355458835)","(0.4455395417335715, 0.37169964385755216)","(0.4386386430902646, 0.37240044088352614)","(0.4314961433410654, 0.37310422870106985)","(0.49374776119952535, 0.37535756326222)","(0.42095424432854645, 0.37888897889421896)","(0.47316756927883813, 0.3923016862296844)","(0.44244269335464537, 0.39334967572650237)","(0.5527012673291305, 0.42830674680240877)","(0.36700765396053775, 0.42942719963880777)","(0.5763170521853977, 0.4974166524438046)","(0.3164480436237271, 0.49518150369048497)","(0.5875601089084077, 0.5557173380762837)","(0.2829352597117708, 0.552390695035042)"
"(0.4561260626032646, 0.38113519903663234)","(0.46625771215467837, 0.3707184069779099)","(0.47365988252602076, 0.3706573694597043)","(0.48110984255384004, 0.3705933731057991)","(0.44461081599022223, 0.37164905945182203)","(0.43779312230490397, 0.3723529690490188)","(0.4305334009212779, 0.373055847096833)","(0.4929628694529867, 0.3751929656608963)","(0.4202509738487528, 0.37883304938291973)","(0.47215324001156744, 0.3921541529935565)","(0.4416387257598229, 0.3931852194257002)","(0.5518067591673856, 0.42806311837443195)","(0.3657357356487184, 0.42946122805555476)","(0.5761884020202934, 0.49753613474763736)","(0.3159105996568727, 0.49544789977284964)","(0.5873376661803074, 0.5556453146856715)","(0.28249762622348695, 0.5525614203828766)"
"(0.4548446954963934, 0.38132312609043517)","(0.46475692471980035, 0.37075196828319834)","(0.47222609501896584, 0.3706386236599839)","(0.47966943406836515, 0.37054379003031346)","(0.4434074984563824, 0.37177367254848603)","(0.43662483715788836, 0.37246189778779293)","(0.42929969661997286, 0.3731503208756177)","(0.49181781087444204, 0.3750675120553778)","(0.41932238815547795, 0.37877671688031006)","(0.47081555783887663, 0.3922276662224109)","(0.44065322193788303, 0.39328055858334265)","(0.5507076147830859, 0.42765332643802445)","(0.3644098001760211, 0.4293342590470979)","(0.5759749651510967, 0.4973795653639984)","(0.31542695207751503, 0.4955630565717792)","(0.5871427748308884, 0.5554973831821444)","(0.28214924089558535, 0.5525482101040299)"
"(0.45339374011491096, 0.3816794687773528)","(0.463054654550998, 0.37087957161567786)","(0.47056043335607933, 0.3706967154721844)","(0.4779656526647814, 0.3705588234610221)","(0.44204758743306233, 0.3720247178644575)","(0.43528027829034716, 0.3726884763696541)","(0.42790875269538686, 0.37336236780340104)","(0.4902818091126877, 0.3749772586744712)","(0.4182732005914061, 0.37871530631205497)","(0.4692409398394597, 0.3924392639618106)","(0.43954971898130146, 0.3935236211145405)","(0.5495819571690693, 0.42717692519957184)","(0.3630606685623986, 0.4290645651189328)","(0.5758570706371952, 0.49698611364498113)","(0.3149747119083278, 0.4955558467022477)","(0.5875226727454547, 0.554943065543276)","(0.2817435655699471, 0.5523312808750405)"
"(0.45184281669852433, 0.38202814872448343)","(0.4610681870044816, 0.37099481664059686)","(0.4685448413684383, 0.3707098962265859)","(0.4758674881675037, 0.37051880984873287)","(0.4404941722229654, 0.37232775531170886)","(0.4336797475536952, 0.37298530493027204)","(0.42639394052378865, 0.3736516187935728)","(0.4881735909513115, 0.37483201459015525)","(0.41696561661077913, 0.3786310709856615)","(0.4674674323944511, 0.39257311605629197)","(0.43836444602423985, 0.3937217506356459)","(0.5481880679552938, 0.4266532385821674)","(0.36170335437034473, 0.428742585690706)","(0.5757655295736597, 0.4961647093296062)","(0.3145673796708218, 0.4954786528518438)","(0.5883596503373361, 0.5541875329050996)","(0.2812837438705646, 0.5519920226299413)"
"(0.4496867030789534, 0.38263051687698624)","(0.45859098392766773, 0.37137170667414976)","(0.466014731736173, 0.3709610149715894)","(0.47327619346427574, 0.37068653787488504)","(0.4383887242187162, 0.3728677881903312)","(0.4314776673600399, 0.37349924549356284)","(0.42435740479778383, 0.3741307906059682)","(0.48544689172353606, 0.3747863427742386)","(0.4150615701308626, 0.37859683374424996)","(0.4651112738467051, 0.39293294818529245)","(0.4366461561693188, 0.39417196688674355)","(0.5466086811674793, 0.42615786090597496)","(0.36004003125193035, 0.4285075731905478)","(0.5765750948643641, 0.4949680282658363)","(0.3142831749988332, 0.49525387067617066)","(0.5908774657127197, 0.5525142064183476)","(0.28130111779088524, 0.5515191077074538)"
"(0.44688365280211484, 0.3835228209173215)","(0.4555429439722529, 0.37209567809716326)","(0.4628849411622082, 0.3715572177946992)","(0.47011812562709193, 0.37117414221619194)","(0.4355594802013931, 0.37372014489207317)","(0.42850293583803334, 0.37431208139810884)","(0.4215510556331057, 0.3748972843854863)","(0.4821913767527877, 0.374934510056512)","(0.412381272910637, 0.3787979210590157)","(0.46221520142121847, 0.3935863103344176)","(0.4343194439833546, 0.39503887802848814)","(0.5450958540111722, 0.42579295432373176)","(0.35809044300259485, 0.4284975510655037)","(0.5792713939171028, 0.492959228081582)","(0.3140634081580429, 0.4951860776175441)","(0.5952582758067662, 0.5496790209016611)","(0.28215496759592573, 0.5509927850781077)"
"(0.4432574899602335, 0.3845737288881857)","(0.45176247776527323, 0.3730539664938741)","(0.45905550029172304, 0.3724045441561932)","(0.46631052749696134, 0.371905936575159)","(0.43182085951169424, 0.37475696240827555)","(0.4246368460999789, 0.37530149835528825)","(0.41774392885205996, 0.3758313120245108)","(0.4784188014921896, 0.37527170603647736)","(0.4085700138882332, 0.37921237653785733)","(0.45854203399522697, 0.3944604810857003)","(0.4311927704266466, 0.39616447374537356)","(0.5428682601813126, 0.42515471202510313)","(0.3555598704964972, 0.428732447690898)","(0.5834910042913934, 0.48969566648378904)","(0.3139017629317755, 0.4953262411353204)","(0.6022179025314363, 0.545072186937978)","(0.28390724231035336, 0.5505884546777875)"
"(0.43886160086362885, 0.3857649872491974)","(0.4473059458749287, 0.3742580106069444)","(0.4546229349566516, 0.3735285383976987)","(0.46197141022671173, 0.37291103330525566)","(0.42717354107292194, 0.37597394878769896)","(0.41990733327287705, 0.37646148761947196)","(0.412965606906754, 0.3769357142609602)","(0.4743704768049699, 0.37577845930775367)","(0.40374798944224377, 0.37984803054994165)","(0.4542159247787414, 0.3955238972788377)","(0.4272940943846901, 0.3975314409721712)","(0.540395372814233, 0.4244472150341345)","(0.35249061809553206, 0.42926967324632676)","(0.5882194354817597, 0.4852570502352336)","(0.3137004272643231, 0.49576594890692394)","(0.610445825370043, 0.5384482023043522)","(0.2861417484033364, 0.550240976549252)"
"(0.43388588083929763, 0.38718433890031567)","(0.4423965378935808, 0.3757216430210575)","(0.4498193623163771, 0.37495362835052765)","(0.45730340063988845, 0.37422760640268915)","(0.4219304803229166, 0.3773380454047862)","(0.4146101539368405, 0.3777381049030597)","(0.4076269410012216, 0.3781339046143716)","(0.47011648823609264, 0.376464570805188)","(0.3983666584902996, 0.38063399886195837)","(0.44941719011827047, 0.3968759288876771)","(0.4228607014620508, 0.39916637664908383)","(0.5373089250984737, 0.42362901658722935)","(0.34919479961717675, 0.43000976098723154)","(0.5931859187312906, 0.47976396411726907)","(0.3136114598293133, 0.49637751840489275)","(0.618838709551139, 0.5302078006289789)","(0.2886153129569862, 0.5499487044094338)"
"(0.42882669138741747, 0.38823855902765264)","(0.43741741679209467, 0.37692045040064004)","(0.44494154611667647, 0.3761533000669287)","(0.45252326082238603, 0.3753549634437747)","(0.4166886140972315, 0.37846154662279063)","(0.4093805029119931, 0.37881312135494194)","(0.40238767070370207, 0.37916166548962443)","(0.4657442705892471, 0.3771481031165542)","(0.39320775206550374, 0.381446018849776)","(0.4446092407742312, 0.3978993432783033)","(0.41828031007782374, 0.40039230351681565)","(0.5333765143558984, 0.4227025901382073)","(0.3459475024457863, 0.430828029459174)","(0.5976625425276514, 0.4736101584973601)","(0.3136295427531358, 0.49686544619518114)","(0.6265691434031058, 0.5205947865834059)","(0.2910112528117393, 0.5496323346258055)"
"(0.4239583806697036, 0.38886617697202325)","(0.43258951204918017, 0.3777265172182549)","(0.4402317505477479, 0.37696859768498553)","(0.44788779592736433, 0.37612374165119355)","(0.41165087273070944, 0.3792834871715607)","(0.40439852912387175, 0.379639587688558)","(0.3974439219022417, 0.37998392344354825)","(0.4614305908168679, 0.37767606813868804)","(0.38840946596819287, 0.3822137107660173)","(0.44007404221521484, 0.398452846598237)","(0.4137332120558608, 0.4011034071445474)","(0.5291955112577329, 0.4216197444286667)","(0.34302382570602474, 0.43149164784482685)","(0.6005628693909647, 0.4676074610028799)","(0.3138654227162303, 0.49708592898640147)","(0.6315899323194469, 0.5104655822118134)","(0.2930362646952104, 0.5491051033382384)"
"(0.41940439421258136, 0.3890343729432655)","(0.4279242681039806, 0.3780107159853545)","(0.4356398872840108, 0.377244739890933)","(0.4433556476950933, 0.37637299584064254)","(0.4070054346864882, 0.37971267868311054)","(0.399836903129703, 0.38013069932555343)","(0.3929984310429143, 0.38052675065460817)","(0.45717708547632274, 0.3778973304447324)","(0.3842115626607472, 0.3827757887490154)","(0.4358010622727019, 0.39851358206400034)","(0.4094806794242156, 0.40129630069632716)","(0.5245443884031489, 0.4202827384005069)","(0.34060532264498355, 0.43194012778066626)","(0.6009979043807196, 0.4617849660642229)","(0.314013242652089, 0.4971348499501512)","(0.6328065933047489, 0.5009768359310988)","(0.29436123593426033, 0.5484668145646594)"
"(0.41541284350526453, 0.38862412619146236)","(0.42371157228529965, 0.37769579331635955)","(0.4313714984274698, 0.3769163300385294)","(0.4390490026601832, 0.37604826209428505)","(0.40316750668423523, 0.3796163080455548)","(0.39614306067253413, 0.3801420069102093)","(0.38954260403459806, 0.380629461197865)","(0.4529831240643998, 0.37776949522378644)","(0.38114876687387844, 0.38301860112132535)","(0.4318909274809297, 0.3979712105019674)","(0.40583865611981207, 0.4007821404711636)","(0.5199272096296024, 0.41896983216970485)","(0.338629887445824, 0.4321112710557071)","(0.5989037596540309, 0.45747592892402356)","(0.31408513766346624, 0.4970809990987366)","(0.6289565502068948, 0.4934671816431292)","(0.2948435645698118, 0.5477976755940287)"
"(0.4117278103089286, 0.38777921416542827)","(0.4196115719688531, 0.3769444441184028)","(0.4271545320540884, 0.3761276993857127)","(0.43471825588277546, 0.375280965736141)","(0.3996695378721463, 0.37912930509983045)","(0.3928236030476363, 0.37979286082419006)","(0.38655439255398827, 0.3803846388013221)","(0.4488636459503983, 0.3773258599368017)","(0.3786913849812852, 0.3829483182835976)","(0.42808095322344497, 0.396960945048811)","(0.4025677737100427, 0.3997328158441966)","(0.515600350631146, 0.41768646830723366)","(0.33700969558217936, 0.43213182048642085)","(0.594860767012155, 0.4541065099633944)","(0.31393952490566557, 0.4966286559760721)","(0.6197807722158378, 0.48848499194447637)","(0.29480956456600155, 0.5469112754701746)"
"(0.4079069385439653, 0.3868041411563241)","(0.4154603036689323, 0.3760196838206631)","(0.42291099819548017, 0.3751604101318865)","(0.4303992608071494, 0.3743333112804492)","(0.39609727708054115, 0.37845356772829686)","(0.3894696310683572, 0.3792505391411023)","(0.383497024193789, 0.37993507049022657)","(0.44500160258966814, 0.3767586490074246)","(0.3764054922512925, 0.3826881751313918)","(0.4242065321732243, 0.3958587777086635)","(0.39919902040408295, 0.39853112111280653)","(0.5119594285538157, 0.4168561162092756)","(0.33530204793512197, 0.43230958578192086)","(0.5907195974618973, 0.4534133226721446)","(0.313953403131668, 0.4962334475872966)","(0.607023968424276, 0.48672290122036715)","(0.2947109602825909, 0.5460018839313723)"
"(0.403941566849645, 0.38597326852502883)","(0.4110616687989188, 0.3752076049923627)","(0.41841338168491105, 0.37430909060653905)","(0.4258596993687557, 0.3734895438997904)","(0.3922553413258852, 0.37784164442326995)","(0.3858500820495596, 0.3787414123823045)","(0.38004502522084066, 0.37949450748228053)","(0.4411911979005062, 0.3762427624011103)","(0.3738372888598417, 0.3824344326010404)","(0.42030751211937856, 0.39491073026523804)","(0.39578540751706276, 0.39751210892117195)","(0.5090225263214344, 0.41647129083846923)","(0.3336223752904334, 0.4326564818968038)","(0.5868689638751383, 0.454716863609973)","(0.3140520861932455, 0.49598423841394296)","(0.5912746423052198, 0.488269105171547)","(0.29442389368455235, 0.5452051615659463)"
"(0.4000356584995785, 0.3851404904902407)","(0.4066606737794862, 0.3743836993659857)","(0.4138758666726546, 0.37346375912497454)","(0.42124231496613157, 0.37265827772500715)","(0.3883491371756119, 0.37718166358821126)","(0.3822174505059266, 0.37817829493042554)","(0.3763868833060595, 0.3789964803865748)","(0.4373554295593218, 0.37574967603027765)","(0.3708870212931741, 0.3821744304020096)","(0.4163879804261089, 0.3940387472406143)","(0.3923891587551943, 0.39656944875117034)","(0.5060183716403865, 0.4162726454384686)","(0.3318502700829013, 0.4332483774159625)","(0.5826668626778622, 0.45715702066332686)","(0.314375828335058, 0.4963793326646865)","(0.5747639732760995, 0.49191307917341587)","(0.29341708050741244, 0.5445798126967649)"
"(0.39609465614343387, 0.384611965476217)","(0.40223939511881646, 0.3738526743608763)","(0.4093409528682291, 0.3729291178963409)","(0.41669666628181884, 0.37212946107893363)","(0.3842633750749921, 0.3767366718440075)","(0.378395755460491, 0.3777995291567635)","(0.37237656859807, 0.378664263547996)","(0.4337439493282701, 0.37542143116742105)","(0.36751688721574627, 0.38203533268197243)","(0.4126136043827581, 0.3935065378536997)","(0.38904869514745516, 0.3960278279436782)","(0.5035342089223984, 0.41650582415796467)","(0.33005387514899176, 0.43407297516480564)","(0.5783745265785087, 0.46053797381741285)","(0.3146758135104242, 0.4973444805278655)","(0.558407671801695, 0.4970331353880041)","(0.2916235358287133, 0.5436142621896218)"
"(0.3920909292770163, 0.38438677134769583)","(0.397762859270568, 0.3735896125956857)","(0.4047090540399093, 0.3726806013317383)","(0.412015838778659, 0.37188800815102185)","(0.38011095643321474, 0.37646448848408776)","(0.37445522556493965, 0.3775478703575542)","(0.3682485104718694, 0.3784277343944522)","(0.4298863121262807, 0.37522105313403425)","(0.36394404996803115, 0.3819414399442703)","(0.4088953950883078, 0.3933701008766689)","(0.385760492308713, 0.39586993843525525)","(0.5007965123597846, 0.416836819448672)","(0.328141806703626, 0.4349659459713187)","(0.5748936904893901, 0.46380609871346457)","(0.3151487804654046, 0.49876841249721693)","(0.5440696186119038, 0.502192449875368)","(0.28865910278055834, 0.541940853034423)"
"(0.3878985369677874, 0.3840670028488683)","(0.39315321374606504, 0.3732360172799703)","(0.39994314493555094, 0.3723121315310337)","(0.4072032053292779, 0.3714934053954553)","(0.37582107037653256, 0.3761955836575078)","(0.37031229316215775, 0.37732147906488)","(0.363958993366549, 0.37824046299174197)","(0.42594089339941066, 0.3748764150487245)","(0.3604421284232114, 0.38186718526975894)","(0.4052424787919291, 0.3931156186373925)","(0.38233555363608485, 0.39563753721597394)","(0.4983568063704851, 0.417181722003542)","(0.3265550935462923, 0.4358235698340943)","(0.5724318711074095, 0.4666183413742315)","(0.31522737398292144, 0.5001543032261608)","(0.5313667696672731, 0.5059029219589599)","(0.2844564133868635, 0.5396910484854169)"
"(0.3837865660518486, 0.3837510130622178)","(0.3887034448293547, 0.37287246270891194)","(0.3953701309807659, 0.3718967306447204)","(0.40257389374546326, 0.3710185666601149)","(0.37158712814182193, 0.3759832617008333)","(0.36610542866455725, 0.37716963393982833)","(0.3596614486687675, 0.3781478944080423)","(0.4220255395193486, 0.37438557621760327)","(0.3568276740732178, 0.38183871001908354)","(0.40164597877811525, 0.3928429370437755)","(0.378867046677428, 0.3954468452152403)","(0.49625697787547274, 0.41736630682067244)","(0.32512631428825345, 0.43648270099035325)","(0.5709501299269006, 0.4685544883593545)","(0.3150427447749191, 0.5009546284075395)","(0.5204782741608887, 0.5074427015297908)","(0.2797493794303402, 0.5371983666797907)"
"(0.3797345521288882, 0.3834234834550986)","(0.38453396362858305, 0.3724824140121895)","(0.3910991025693497, 0.37143071374415315)","(0.39825612396904997, 0.3704706263014217)","(0.36758745091778494, 0.3757438456122978)","(0.3620455686029028, 0.37698225083051107)","(0.3556182593593516, 0.37801400750945024)","(0.41834929071384247, 0.3737529615561176)","(0.3535121237481398, 0.381729075333456)","(0.3979864220519175, 0.3925451100011536)","(0.3753983796615431, 0.39523116935105396)","(0.4937173583846558, 0.41729198656715805)","(0.32388698700424745, 0.43685775425606493)","(0.5698550833966638, 0.4693894221649313)","(0.31441101390165116, 0.5011276629143394)","(0.5109698677257513, 0.5061253024425829)","(0.27530839198674967, 0.5349348252747732)"
"(0.3759473012043888, 0.38297054067358355)","(0.38088546953834934, 0.3720174426243308)","(0.3873591782885562, 0.37090992594098793)","(0.394449371766378, 0.36988620977579656)","(0.36400022630369266, 0.3753593993353685)","(0.3582990976758222, 0.37661400416514335)","(0.3519662851359191, 0.3776792956815741)","(0.41498851762229283, 0.3730781091537795)","(0.3504329393237906, 0.3814582097363647)","(0.39429942857135514, 0.39214542820737164)","(0.3720329474041242, 0.3948652494898496)","(0.4909463178861402, 0.4170465183146915)","(0.3223432329568003, 0.4371059997515254)","(0.5679621714534193, 0.46967932637477083)","(0.3127711302750601, 0.5007036788897091)","(0.5022430387271323, 0.502925922056457)","(0.2708570466730706, 0.5331019748063088)"
"(0.3724286391601704, 0.38248666467922354)","(0.3775051812053013, 0.37155450453291483)","(0.3839274914392511, 0.3704098951427539)","(0.39092797846783095, 0.36934213128401205)","(0.36064105149193604, 0.37491160895163167)","(0.35471278734696293, 0.3761468888857434)","(0.34847705250297745, 0.3772218108594009)","(0.41199842658076347, 0.3724149657296142)","(0.34737740939869544, 0.3810482467665825)","(0.3907032693738435, 0.3917086155681352)","(0.3689073138025821, 0.39440970772352063)","(0.4880815812479933, 0.41656027001378787)","(0.32022954207478216, 0.43711544027973265)","(0.5645239010001686, 0.4694644375975603)","(0.3100118060489919, 0.4997625308575897)","(0.4940418660084973, 0.49826711381509975)","(0.267297104174719, 0.5316683092873147)"
"(0.3685711313794551, 0.3820089406761542)","(0.3739465388245802, 0.37110140294461896)","(0.3804446029496368, 0.3699428193913759)","(0.38740228168614343, 0.3688557652326738)","(0.35689337089623124, 0.37442056469984064)","(0.35077100568440206, 0.37560218989432353)","(0.3446937974516336, 0.3766533580276524)","(0.4088963196549946, 0.37186733839951003)","(0.34399717858621365, 0.3805181466755064)","(0.3866798060757305, 0.39127121188423936)","(0.3652131583168242, 0.39387442994784727)","(0.48451240544830554, 0.41610908202636027)","(0.31693623894022405, 0.43676482033340613)","(0.5599536578972035, 0.4699002042378033)","(0.3063347252098837, 0.498359320672243)","(0.486819565018297, 0.49338305031225227)","(0.264520051943395, 0.531005984558649)"
"(0.363799797974545, 0.3815407992659757)","(0.3694882062209522, 0.37069548037780276)","(0.3760821986031707, 0.3695552042731046)","(0.38305515780315613, 0.3684778900552193)","(0.3521344795093677, 0.373914384619618)","(0.3459229142099001, 0.37501928488135694)","(0.3399552302760685, 0.3760298172354984)","(0.4049952757525286, 0.37144046014561316)","(0.33967020544972526, 0.3799304254266218)","(0.3818407747851116, 0.3908520529875953)","(0.36054768074642607, 0.3933401158500671)","(0.4805379700271688, 0.41568131866432934)","(0.31321799484166296, 0.43608649974658587)","(0.5531934544200954, 0.4712260257114073)","(0.3024093291281549, 0.49661881683311926)","(0.48072109355793236, 0.4896987706492285)","(0.2619125597474186, 0.5310868052613774)"
"(0.35899282252038356, 0.38094932063198395)","(0.3647954063815678, 0.3701606773552091)","(0.37138625111057566, 0.3690389160648656)","(0.37830997221953466, 0.36797549174382216)","(0.34702345638564214, 0.373326146449799)","(0.34081272235561433, 0.3743884946221802)","(0.33491440884994805, 0.37538028583104316)","(0.40053700921418867, 0.3709885597506889)","(0.3347740465805532, 0.3793582928764245)","(0.3770789164346423, 0.3902891078195381)","(0.3557492447344025, 0.39276376734802576)","(0.47658929652545384, 0.415368481046393)","(0.30890463650365596, 0.4352920802878898)","(0.5443234025459479, 0.47347225606580534)","(0.2984928105260949, 0.49556753602061343)","(0.4758705622527437, 0.4891529324310375)","(0.25885193741127105, 0.5318059669785855)"
